   ,CRADNO,QHAREAID,SEX,AGEGROUP,NUM,qu
11267,51,440306004,1,10,62,440306
11268,51,440306004,1,20,1530,440306
11269,62,440306004,2,25,168,440306
11270,34,440306004,2,20,160,440306
11271,44,440306004,2,5,323,440306
11272,45,440306004,2,55,122,440306
11273,41,440306004,1,55,94,440306
11274,，,440306004,2,0,26,440306
11275,45,440306004,2,5,77,440306
11276,41,440306004,1,50,190,440306
11277,51,440306004,1,70,18,440306
11278,44,440306004,2,10,229,440306
11279,35,440306004,1,30,222,440306
11280,33,440306004,2,35,19,440306
11281,51,440306004,1,1,53,440306
11282,45,440306004,2,1,57,440306
11283,41,440306004,2,10,55,440306
11284,44,440306004,2,75,12,440306
11285,51,440306004,1,55,183,440306
11286,51,440306004,2,1,44,440306
11287,45,440306004,1,1,84,440306
11288,～,440306004,1,0,6,440306
11289,37,440306004,2,35,35,440306
11290,14,440306004,1,20,65,440306
11291,50,440306004,1,25,465,440306
11292,2,440306004,2,1,1,440306
11293,43,440306004,1,85,1,440306
11294,无l,440306003,2,1,1,440306
11295,23,440306004,2,50,17,440306
11296,23,440306004,1,55,10,440306
11297,37,440306004,2,50,9,440306
11298,无,440306004,2,70,65,440306
11299,35,440306004,1,5,59,440306
11300,32,440306004,1,15,11,440306
11301,46,440306004,2,15,55,440306
11302,22,440306004,2,30,18,440306
11303,45,440306004,2,65,27,440306
11304,14,440306004,1,15,16,440306
11305,50,440306004,2,1,14,440306
11306,61,440306004,1,60,12,440306
11307,41,440306004,1,70,15,440306
11308,22,440306004,1,45,14,440306
11309,35,440306004,2,1,22,440306
11310,35,440306004,2,55,23,440306
11311,～,440306004,2,65,1,440306
11312,41,440306004,2,55,77,440306
11313,22,440306004,1,25,35,440306
11314,  ,440306004,2,1,8,440306
11315,，,440306004,1,0,32,440306
11316,35,440306004,1,55,33,440306
11317,3,440306004,2,1,4,440306
11318,1,440306004,1,0,22,440306
11319,51,440306004,1,0,5,440306
11320,62,440306004,2,50,14,440306
11321,32,440306004,2,40,15,440306
11322,"无
",440306004,2,5,24,440306
11323,42,440306004,1,65,43,440306
11324,5,440306004,1,5,1,440306
11325,63,440306004,1,40,3,440306
11326,51,440306004,1,65,35,440306
11327,35,440306004,2,65,3,440306
11328,12,440306004,1,10,1,440306
11329,22,440306004,1,35,24,440306
11330,34,440306004,1,10,17,440306
11331,53,440306004,2,60,3,440306
11332,46,440306004,2,55,8,440306
11333,43,440306004,1,80,3,440306
11334,62,440306004,1,65,2,440306
11335,14,440306004,2,15,4,440306
11336,32,440306004,1,5,9,440306
11337,53,440306004,1,1,16,440306
11338,  ,440306004,1,10,1,440306
11339,33,440306004,1,0,2,440306
11340,53,440306004,1,5,6,440306
11341,"无
",440306004,1,0,16,440306
11342,31,440306004,1,25,3,440306
11343,23,440306004,2,15,5,440306
11344,无证,440306004,1,1,9,440306
11345,32,440306004,2,1,4,440306
11346,52,440306004,2,70,1,440306
11347,15,440306004,2,45,5,440306
11348,32,440306004,2,15,8,440306
11349,"1
",440306004,1,5,1,440306
11350,  ,440306004,1,1,3,440306
11351,没上,440306004,2,5,1,440306
11352,.,440306004,1,0,6,440306
11353,21,440306004,1,45,12,440306
11354,65,440306004,1,25,10,440306
11355,22,440306004,1,10,2,440306
11356,23,440306004,1,85,1,440306
11357,53,440306004,1,60,4,440306
11358,。,440306004,2,60,3,440306
11359,其他,440306004,1,1,2,440306
11360,32,440306004,2,10,2,440306
11361,无 ,440306004,1,10,1,440306
11362,61,440306004,1,85,1,440306
11363,15,440306004,1,50,4,440306
11364,15,440306004,2,40,3,440306
11365,13,440306004,2,60,2,440306
11366,63,440306004,1,65,1,440306
11367,无 ,440306004,1,5,3,440306
11368,  ,440306004,2,5,2,440306
11369,无 ,440306004,2,1,3,440306
11370,44,440306004,2,85,1,440306
11371,8天,440306004,1,0,1,440306
11372,5个,440306004,1,0,1,440306
11373,14,440306004,2,60,1,440306
11374,13,440306004,2,1,2,440306
11375,31,440306004,2,80,1,440306
11376,学生,440306004,2,15,1,440306
11377,学生,440306004,1,10,3,440306
11378,11,440306004,1,10,1,440306
11379,无证,440306004,2,1,7,440306
11380,37,440306004,1,0,2,440306
11381,",",440306004,1,5,1,440306
11382,.,440306004,2,1,11,440306
11383,20,440306004,1,1,2,440306
11384,46,440306004,2,75,1,440306
11385,证件,440306004,2,1,1,440306
11386,老头,440306004,1,75,1,440306
11387,42,440306006,1,25,3846,440306
11388,42,440306006,2,30,1086,440306
11389,51,440306006,2,20,1051,440306
11390,36,440306006,2,30,689,440306
11391,43,440306006,1,15,1283,440306
11392,无,440306006,2,1,1448,440306
11393,无,440306006,1,0,952,440306
11394,42,440306006,2,40,550,440306
11395,37,440306006,1,25,167,440306
11396,46,440306006,2,30,90,440306
11397,无,440306006,1,10,266,440306
11398,42,440306006,2,15,272,440306
11399,小孩,440306006,2,1,15,440306
11400,23,440306006,1,45,26,440306
11401,36,440306006,1,35,824,440306
11402,无,440306006,2,5,398,440306
11403,41,440306006,2,65,14,440306
11404,35,440306006,1,25,221,440306
11405,53,440306006,2,20,557,440306
11406,45,440306006,2,45,267,440306
11407,42,440306006,1,85,3,440306
11408,44,440306006,2,1,578,440306
11409,43,440306006,2,50,443,440306
11410,23,440306006,1,35,30,440306
11411,32,440306006,1,45,34,440306
11412,23,440306006,1,25,76,440306
11413,14,440306006,2,30,20,440306
11414,62,440306006,2,25,236,440306
11415,52,440306006,2,50,37,440306
11416,45,440306006,2,55,70,440306
11417,45,440306006,1,55,56,440306
11418,36,440306006,2,5,123,440306
11419,13,440306006,1,25,89,440306
11420,35,440306006,1,50,30,440306
11421,43,440306006,1,55,204,440306
11422,15,440306006,2,55,3,440306
11423,13,440306006,1,35,25,440306
11424,51,440306006,2,60,71,440306
11425,40,440306006,1,50,1,440306
11426,13,440306006,2,10,2,440306
11427,14,440306006,1,35,14,440306
11428,14,440306006,1,15,14,440306
11429,65,440306006,1,20,17,440306
11430,62,440306006,1,50,9,440306
11431,32,440306006,1,60,7,440306
11432,35,440306006,1,1,38,440306
11433,37,440306006,1,50,7,440306
11434,小孩,440306006,1,10,3,440306
11435,23,440306006,1,60,3,440306
11436,46,440306006,1,45,21,440306
11437,52,440306006,1,1,40,440306
11438,35,440306006,1,45,49,440306
11439,37,440306006,2,70,1,440306
11440,14,440306006,2,15,12,440306
11441,64,440306006,1,20,11,440306
11442,23,440306006,1,40,23,440306
11443,元,440306006,1,1,2,440306
11444,51,440306006,1,0,20,440306
11445,23,440306006,2,40,17,440306
11446,65,440306006,2,45,2,440306
11447,无,440306006,2,75,16,440306
11448,42,440306006,1,0,13,440306
11449,32,440306006,2,45,27,440306
11450,61,440306006,2,65,2,440306
11451,37,440306006,1,60,4,440306
11452,53,440306006,1,0,4,440306
11453,45,440306006,2,60,56,440306
11454,元,440306006,1,5,1,440306
11455,50,440306006,1,10,30,440306
11456,62,440306006,1,60,2,440306
11457,，,440306006,2,0,16,440306
11458,45,440306006,2,0,16,440306
11459,33,440306006,2,15,4,440306
11460,22,440306006,2,35,11,440306
11461,51,440306006,1,80,4,440306
11462,45,440306006,1,70,9,440306
11463,其它,440306006,2,5,2,440306
11464,37,440306006,2,10,3,440306
11465,51,440306006,2,80,9,440306
11466,65,440306006,2,5,2,440306
11467,65,440306006,2,25,9,440306
11468,TK,440306006,1,85,1,440306
11469,23,440306006,1,65,4,440306
11470,33,440306006,2,50,8,440306
11471,15,440306006,1,20,20,440306
11472,22,440306006,2,30,11,440306
11473,53,440306006,2,5,10,440306
11474,42,440306006,2,75,3,440306
11475,52,440306006,2,70,1,440306
11476,22,440306006,2,10,3,440306
11477,32,440306006,1,1,7,440306
11478,NO,440306006,2,85,1,440306
11479,63,440306006,2,1,1,440306
11480,46,440306006,1,0,1,440306
11481,无户,440306006,1,10,1,440306
11482,沒上,440306006,1,1,1,440306
11483,0,440306006,2,60,1,440306
11484,沒上,440306006,2,0,1,440306
11485,52,440306006,1,0,5,440306
11486,13,440306006,2,0,2,440306
11487,46,440306006,2,1,6,440306
11488,1无,440306006,2,5,1,440306
11489,62,440306006,1,0,2,440306
11490,23,440306006,1,75,1,440306
11491,"
无",440306006,1,0,1,440306
11492,14,440306006,1,5,4,440306
11493,46,440306006,1,75,1,440306
11494,1,440306006,1,10,1,440306
11495,，,440306006,1,10,1,440306
11496,小孩,440306006,1,15,1,440306
11497,23,440306006,2,75,1,440306
11498,65,440306006,1,45,2,440306
11499,.无,440306006,1,5,1,440306
11500,32,440306006,2,60,2,440306
11501,15,440306006,1,50,2,440306
11502,12,440306006,2,30,2,440306
11503,无 ,440306006,2,0,3,440306
11504,61,440306006,2,70,2,440306
11505,52,440306011,1,15,233,440306
11506,无,440306011,1,0,990,440306
11507,51,440306011,1,20,673,440306
11508,41,440306011,2,25,815,440306
11509,42,440306011,2,40,361,440306
11510,45,440306011,2,25,1024,440306
11511,41,440306011,2,45,189,440306
11512,44,440306011,1,45,1490,440306
11513,15,440306011,1,20,25,440306
11514,43,440306011,2,10,118,440306
11515,41,440306011,1,55,70,440306
11516,52,440306011,2,20,340,440306
11517,36,440306011,2,55,178,440306
11518,65,440306011,1,35,14,440306
11519,53,440306011,2,15,43,440306
11520,37,440306011,2,5,22,440306
11521,20,440306006,2,0,1,440306
11522,41,440306011,2,1,62,440306
11523,21,440306006,2,65,1,440306
11524,无,440306011,2,5,660,440306
11525,51,440306008,1,45,1,440306
11526,22,440306011,2,65,7,440306
11527,42,440306011,2,15,166,440306
11528,52,440306011,2,15,194,440306
11529,51,440306008,1,35,1,440306
11530,34,440306011,1,65,28,440306
11531,无,440306011,1,70,18,440306
11532,35,440306011,2,30,108,440306
11533,无,440306011,2,85,17,440306
11534,61,440306011,2,15,37,440306
11535,37,440306011,2,60,26,440306
11536,23,440306011,2,55,45,440306
11537,64,440306011,1,20,17,440306
11538,36,440306011,1,10,107,440306
11539,无,440306011,2,10,308,440306
11540,23,440306011,1,20,132,440306
11541,15,440306011,2,25,35,440306
11542,61,440306011,2,35,67,440306
11543,50,440306011,2,20,177,440306
11544,45,440306011,1,10,35,440306
11545,32,440306011,1,35,75,440306
11546,21,440306011,1,10,2,440306
11547,52,440306011,2,10,8,440306
11548,21,440306011,1,50,14,440306
11549,63,440306011,1,40,7,440306
11550,34,440306011,1,55,50,440306
11551,22,440306011,2,40,33,440306
11552,22,440306011,1,40,47,440306
11553,36,440306011,2,65,62,440306
11554,34,440306011,1,1,38,440306
11555,21,440306011,1,20,63,440306
11556,36,440306011,1,1,115,440306
11557,37,440306011,2,30,87,440306
11558,19,440306011,1,40,2,440306
11559,32,440306011,1,5,19,440306
11560,19,440306011,2,45,4,440306
11561,21,440306011,1,60,19,440306
11562,无,440306011,1,60,45,440306
11563,33,440306011,1,50,26,440306
11564,62,440306011,2,60,11,440306
11565,22,440306011,1,35,78,440306
11566,35,440306011,1,60,27,440306
11567,21,440306011,1,45,17,440306
11568,51,440306011,2,10,47,440306
11569,19,440306011,2,15,2,440306
11570,37,440306011,2,15,9,440306
11571,52,440306011,2,40,87,440306
11572,46,440306011,1,80,2,440306
11573,63,440306011,1,15,2,440306
11574,35,440306011,1,45,67,440306
11575,11,440306011,2,1,11,440306
11576,不详,440306011,2,5,1,440306
11577,64,440306011,2,55,3,440306
11578,13,440306011,1,60,11,440306
11579,32,440306011,2,65,15,440306
11580,50,440306011,2,5,13,440306
11581,61,,1,50,4,
11582,14,440306011,2,15,6,440306
11583,46,440306011,2,60,14,440306
11584,14,440306011,1,45,17,440306
11585,53,440306011,2,55,10,440306
11586,35,440306011,1,70,6,440306
11587,12,440306011,1,40,8,440306
11588,不详,440306011,1,75,2,440306
11589,元,440306011,2,1,1,440306
11590,21,440306011,2,45,21,440306
11591,45,440306011,2,70,12,440306
11592,32,440306011,2,5,11,440306
11593,44,440306011,2,0,29,440306
11594,45,440306011,1,75,5,440306
11595,41,440306011,2,70,13,440306
11596,11,440306011,2,45,2,440306
11597,小孩,440306011,2,10,1,440306
11598,20,440306011,1,5,17,440306
11599,33,440306011,1,5,17,440306
11600,52,440306011,1,65,13,440306
11601,63,440306011,2,75,2,440306
11602,33,440306011,2,50,19,440306
11603,33,440306011,1,1,13,440306
11604,无证,440306011,2,85,1,440306
11605,20,440306011,2,10,2,440306
11606,不详,440306011,1,5,2,440306
11607,15,440306011,1,60,6,440306
11608,64,440306011,1,60,1,440306
11609,65,440306011,2,15,2,440306
11610,33,440306011,2,60,11,440306
11611,不祥,440306011,2,75,1,440306
11612,65,440306011,1,15,3,440306
11613,。,440306011,2,5,2,440306
11614,14,440306011,2,70,2,440306
11615,"
无",440306011,2,1,1,440306
11616,。,440306011,1,5,1,440306
11617,65,440306011,2,10,3,440306
11618,无,440306011,1,80,7,440306
11619,52,440306011,2,1,8,440306
11620,未带,440306011,1,10,1,440306
11621,61,440306011,2,0,2,440306
11622,31,440306011,1,15,1,440306
11623,19,440306011,2,55,1,440306
11624,.,440306011,1,15,1,440306
11625,21,440306011,2,0,2,440306
11626,23,440306011,1,75,2,440306
11627,45,440306011,1,85,1,440306
11628,无 ,440306011,1,10,2,440306
11629,34,440306011,1,0,1,440306
11630,65,440306011,2,70,2,440306
11631,54,440306011,2,30,1,440306
11632,31,440306011,2,25,2,440306
11633,12,440306011,2,5,2,440306
11634,31,440306011,1,25,5,440306
11635,32,440306011,1,75,1,440306
11636,19,440306011,2,50,1,440306
11637,补办,440306011,2,60,1,440306
11638,15,440306011,1,75,1,440306
11639,"
4",440306011,1,30,1,440306
11640,12,440306011,1,1,1,440306
11641,44,440307001,1,15,2228,440307
11642,44,440307001,1,45,962,440307
11643,45,440307001,2,1,52,440307
11644,43,440307001,1,30,1412,440307
11645,36,440307001,1,55,75,440307
11646,44,440307001,2,35,802,440307
11647,42,440307001,1,30,964,440307
11648,44,440307001,1,5,465,440307
11649,35,440307001,2,20,77,440307
11650,42,440307001,2,30,684,440307
11651,42,440307001,2,50,270,440307
11652,41,440307001,1,30,597,440307
11653,43,440307001,1,40,969,440307
11654,32,440307001,2,15,5,440307
11655,50,440307001,2,1,14,440307
11656,43,440307001,1,45,708,440307
11657,43,440307001,2,50,296,440307
11658,13,440307001,1,30,33,440307
11659,50,440307001,2,15,182,440307
11660,50,440307001,1,20,352,440307
11661,53,440307001,2,15,143,440307
11662,43,440307001,1,35,946,440307
11663,41,440307001,2,5,46,440307
11664,43,440307001,2,15,495,440307
11665,46,440307001,1,20,131,440307
11666,44,440307001,1,10,329,440307
11667,61,440307001,2,20,93,440307
11668,44,440307001,1,65,74,440307
11669,35,440307001,1,5,33,440307
11670,43,440307001,2,10,67,440307
11671,51,440307001,2,1,37,440307
11672,43,440307001,1,10,94,440307
11673,14,440307001,2,20,26,440307
11674,37,440307001,1,60,4,440307
11675,42,440307001,1,65,21,440307
11676,35,440307001,2,35,60,440307
11677,42,440307001,1,50,362,440307
11678,65,440307001,2,50,1,440307
11679,34,440307001,1,45,61,440307
11680,51,440307001,1,60,99,440307
11681,51,440307001,2,5,43,440307
11682,50,440307001,1,10,25,440307
11683,61,440307001,2,25,133,440307
11684,14,440307001,1,20,29,440307
11685,45,440307001,1,60,35,440307
11686,46,440307001,1,15,50,440307
11687,14,440307001,1,45,6,440307
11688,34,440307001,1,25,148,440307
11689,61,440307001,1,20,137,440307
11690,无,440307001,2,25,7,440307
11691,61,440307001,2,30,67,440307
11692,53,440307001,1,45,43,440307
11693,42,440307001,2,55,94,440307
11694,62,440307001,2,20,76,440307
11695,36,440307001,2,0,4,440307
11696,33,440307001,1,20,35,440307
11697,37,440307001,1,45,19,440307
11698,13,440307001,2,15,4,440307
11699,43,440307001,1,85,11,440307
11700,23,440307001,1,20,32,440307
11701,"无
",440307001,1,5,11,440307
11702,23,440307001,1,60,5,440307
11703,62,440307001,1,35,23,440307
11704,无,440307001,1,20,7,440307
11705,21,440307001,2,45,5,440307
11706,19,440307001,2,50,2,440307
11707,13,440307001,2,20,17,440307
11708,61,440307001,1,55,5,440307
11709,22,440307001,1,10,3,440307
11710,34,440307001,2,55,8,440307
11711,43,440307001,2,75,5,440307
11712,W6,440307001,2,25,1,440307
11713,32,440307001,2,5,6,440307
11714,14,440307001,1,40,7,440307
11715,52,440307001,1,0,1,440307
11716,无,440307001,1,80,10,440307
11717,43,440307001,1,80,3,440307
11718,13,440307001,2,55,6,440307
11719,空,440307001,1,0,3,440307
11720,62,440307001,2,5,2,440307
11721,无证,440307001,1,65,3,440307
11722,32,440307001,2,1,3,440307
11723,无证,440307001,1,15,7,440307
11724,61,440307001,2,1,7,440307
11725,33,440307001,2,55,5,440307
11726,13,440307001,2,60,3,440307
11727,12,440307001,1,40,1,440307
11728,14,440307001,1,1,1,440307
11729,证件,440307001,2,10,1,440307
11730,62,440307001,2,10,1,440307
11731,33,440307001,1,65,1,440307
11732,32,440307001,2,65,3,440307
11733,61,440307001,1,65,1,440307
11734,13,440307001,1,0,1,440307
11735,36,440307001,1,0,3,440307
11736,19,440307001,2,20,1,440307
11737,14,440307001,2,0,1,440307
11738,H0,440307001,1,55,1,440307
11739,12,440307001,1,30,1,440307
11740,53,440307001,1,60,1,440307
11741,其它,440307001,2,1,1,440307
11742,12,440307001,1,35,2,440307
11743,62,440307001,1,1,2,440307
11744,无证,,1,0,1,
11745,15,440307001,2,65,1,440307
11746,未上,440307001,2,0,3,440307
11747,51,440307002,1,70,11,440307
11748,42,440307002,2,15,142,440307
11749,42,440307002,2,20,875,440307
11750,无,440307002,2,1,679,440307
11751,36,440307002,1,5,160,440307
11752,51,440307002,1,45,472,440307
11753,43,440307002,1,20,971,440307
11754,43,440307002,2,20,935,440307
11755,36,440307002,1,20,775,440307
11756,43,440307002,2,45,396,440307
11757,43,440307002,2,15,309,440307
11758,51,440307002,1,60,94,440307
11759,43,440307002,1,45,443,440307
11760,51,440307002,2,15,172,440307
11761,44,440307002,2,85,17,440307
11762,44,440307002,2,55,581,440307
11763,46,440307002,1,20,74,440307
11764,53,440307002,2,20,88,440307
11765,53,440307002,1,25,109,440307
11766,33,440307002,1,50,14,440307
11767,35,440307002,2,45,53,440307
11768,无,440307002,2,70,12,440307
11769,36,440307002,2,55,164,440307
11770,35,440307002,2,50,53,440307
11771,11,440307001,1,40,1,440307
11772,暂无,440307002,2,0,34,440307
11773,43,440307002,2,60,217,440307
11774,45,440307002,2,1,56,440307
11775,50,440307002,1,20,143,440307
11776,51,440307002,2,1,80,440307
11777,41,440307002,1,5,106,440307
11778,61,440307002,2,20,77,440307
11779,14,440307002,1,20,32,440307
11780,34,440307002,1,30,195,440307
11781,44,440307002,1,75,54,440307
11782,44,440307002,2,70,108,440307
11783,46,440307002,1,45,13,440307
11784,46,440307002,2,20,71,440307
11785,小孩,440307002,2,1,200,440307
11786,52,440307002,2,30,124,440307
11787,34,440307002,2,45,75,440307
11788,34,440307002,1,35,157,440307
11789,20,440307002,2,1,34,440307
11790,52,440307002,1,20,124,440307
11791,35,440307002,1,15,70,440307
11792,36,440307002,2,45,203,440307
